...1,spotify_id,youtube_id,project_name,artist,project_type,tracks,year,rating,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,explicit
2264,5HEL5yMPxWCWbpTbMGWbcn,CDzYqHFilZU,animated violence mild,blanck mass,album,8,2019,7,0.04336687375,0.336275,0.735375,0.766625,0.1734625,-8.902375,0.0566875,0.23565,135.6455,0
2265,36jc0OIIO16Z6gtwegfBfc,UUGId_y9bAs,planetary clairvoyance,tomb mold,album,7,2019,6,0.0023505857142857144,0.17099999999999999,0.9131428571428571,0.7009571428571428,0.26462857142857144,-5.934428571428572,0.07631428571428571,0.11848571428571429,120.68114285714286,0
2266,0HmKhR7Umt3ACs52ZLnKyK,_EbckCohk7s,hiding places,billy woods & kenny segal,album,12,2019,8,0.36646666666666666,0.5916666666666667,0.5529166666666667,6.350166666666667e-5,0.22291666666666668,-10.071,0.35176666666666667,0.43416666666666665,108.86508333333333,1
2267,6nohVaKwQ9OBaQwPgH4LiS,p3mUwEc4yow,songs for the firing squad compilation,seeyouspacecowboy,album,13,2019,7,5.930923076923077e-5,0.3280769230769231,0.8614615384615384,0.2860410769230769,0.2715153846153846,-6.922461538461539,0.09763076923076923,0.38884615384615384,133.03369230769232,0
2268,6ArjrXMlLegKiAPOp34K58,QDGMikSzoHE,the center won't hold,sleater-kinney,album,11,2019,5,0.10296572727272728,0.49672727272727274,0.6830909090909091,0.00944156090909091,0.16226363636363636,-6.186909090909091,0.04150909090909091,0.3402,134.49527272727272,0.18181818181818182
2269,1WhMnmJcdXQUyXk2dDYesY,hItRO3zBdcw,braindrops,tropical [frick] storm,album,9,2019,8,0.39135,0.44366666666666665,0.5488888888888889,0.15252722222222223,0.2878777777777778,-8.972,0.06065555555555556,0.4941666666666667,120.03766666666667,0.3333333333333333
2270,4W9aq61WczmInpQ2RBGj2B,KCSpWqfn6Qk,sizzling,daphni,ep,5,2019,8,3.432e-4,0.7086,0.9134,0.7296,0.08788,-7.8122,0.04138,0.602,130.8166,0
2271,7FEivD8xHlc8BSQp5rLGqT,X0f_8M1jinE,city as school,uncommon nasa & kount fif,album,12,2019,5,0.2341225,0.5758333333333333,0.7165,1.5999833333333333e-4,0.25935833333333336,-7.242666666666667,0.2905,0.3740833333333333,121.23325,0.16666666666666666
2272,0aWYyil9mPrJREgLc0kC9r,WRH2Cn3ktY8,doko mien,ibibio sound machine,album,11,2019,7,0.1689090909090909,0.7000000000000001,0.6876363636363636,0.20733654545454547,0.13647272727272727,-7.997545454545454,0.05912727272727273,0.6632636363636364,114.64445454545455,0
2273,7DUNqEpnwePiDrwO4R1xz3,QCLxY1FHMh0,tdt compilation,big k.r.i.t.,album,8,2019,6,0.3258875,0.79375,0.738,4.4424999999999996e-5,0.1452625,-5.32125,0.2107,0.446125,126.29575,0.75
2274,386IqvSuljaZsMjwDGGdLj,nA-_v2cJges,charli,charli xcx,album,15,2019,9,0.21313933333333335,0.6054666666666667,0.607,1.3025666666666665e-4,0.14945333333333333,-6.0952,0.10302666666666667,0.3948,125.77380000000001,0.4
2275,20r762YmB5HeofjMCiPMLv,rNaT3KazKoE,my beautiful dark twisted fantasy,kanye west,redux,13,2010,6,0.18744307692307693,0.5227692307692308,0.6809384615384615,0.04737700769230769,0.3933846153846154,-5.939923076923077,0.13126153846153846,0.3647153846153846,111.95192307692308,1
2276,05c49JgPmL4Uz2ZeqRx5SP,yfdRolzdLVE,chromatica,lady gaga,album,16,2020,7,0.13594937499999998,0.623625,0.76075,0.172948045625,0.3959625,-5.8585,0.0524125,0.41331875,113.8179375,0
2277,5sY6UIQ32GqwMLAfSNEaXb,7ndtSyn6dVg,circles,mac miller,album,12,2020,8,0.4704333333333333,0.74325,0.36838333333333334,0.037962583333333334,0.12585833333333332,-11.224833333333333,0.12738333333333332,0.34471666666666667,115.09933333333333,0.16666666666666666
2278,4yP0hdKOZPNshxUOjY0cZj,GpyoyfxLmCU,after hours,the weeknd,album,14,2020,7,0.12228642857142857,0.5012857142857143,0.6405,0.011832465,0.19356428571428572,-7.085928571428571,0.06860714285714285,0.25056428571428574,121.55292857142857,0.8571428571428571
2279,7ij8wQxCAexZiXZbMOHcxE,6WVTW2qTqrI,father of all...,green day,album,10,2020,0,0.001886845,0.4828,0.8616,0.005128298,0.29115,-5.6361,0.08459,0.6638999999999999,149.5913,0.2
2280,6n9DKpOxwifT5hOXtgLZSL,R_wr9G1FoQI,legends never die,juice wrld,album,22,2020,7,0.3182090909090909,0.6129545454545454,0.5776363636363636,0.043429163636363635,0.19897272727272727,-7.816272727272727,0.12583181818181818,0.39456363636363634,127.57109090909091,1
2281,5pF05wJrbrIvqunE41vWP8,-oZIQdDQfro,no pressure,logic,album,15,2020,7,0.312908,0.6516666666666667,0.8284666666666667,0.0011691693333333332,0.36107333333333336,-4.7729333333333335,0.27407333333333334,0.656,108.7488,0.8666666666666667
2282,3euz4vS7ezKGnNSwgyvKcd,CHdCy31Ihro,positions,ariana grande,album,14,2020,5,0.27054285714285714,0.6586428571428571,0.5786428571428571,1.3392857142857143e-6,0.15068571428571428,-6.116714285714286,0.09860714285714287,0.4406857142857143,121.88878571428572,0.6428571428571429
2283,7fJJK56U9fHixgO0HQkhtI,tpyQzfYDh1Y,future nostalgia,dua lipa,album,11,2020,7,0.09091909090909091,0.7135454545454546,0.7150909090909091,8.054e-5,0.17267272727272728,-4.513545454545454,0.08278181818181818,0.6703636363636364,114.15872727272728,0.09090909090909091
2284,39xhYyNNDatQtgKw2KdXMz,s14hal4OKJg,the goat,polo g,album,16,2020,7,0.128225,0.7443125,0.6076875,0,0.11003125,-7.4795,0.3354375,0.3904375,127.6558125,1
2285,4otkd9As6YaxxEkIjXPiZ6,CRdHP88An2s,music to be murdered by,eminem,album,20,2020,5,0.1089275,0.714,0.66645,3.467275e-4,0.31603,-6.4565,0.219065,0.431345,124.0981,1
2286,2fenSS68JI1h4Fo296JfGr,q-kaDVK_FT0,folklore,taylor swift,album,16,2020,7,0.7108125000000001,0.567875,0.4250625,2.10954375e-4,0.112625,-10.2470625,0.04043125,0.38125,116.1481875,0.3125
2287,5EzDhyNZuO7kuaABHwbBKX,QBgqntNfsTo,nectar,joji,album,18,2020,6,0.4440427777777778,0.6235555555555555,0.56033333333333335,0.16471712111111111,0.17578888888888888,-8.158166666666666,0.06626666666666667,0.32832222222222224,132.96305555555557,0.16666666666666666
2288,6wTyGUWGCilBFZ837k5aRi,sg00wSP-iVQ,savage mode ii,21 savage & metro boomin,album,15,2020,7,0.12826233333333334,0.7338,0.6211333333333333,0.09279383133333333,0.20512,-6.6353333333333335,0.26574,0.47351333333333334,133.93373333333332,1
2289,6Pp6qGEywDdofgFC1oFbSH,quifKaDZuU0,punisher,phoebe bridgers,album,11,2020,8,0.7179727272727273,0.3947272727272727,0.3580909090909091,0.12333754545454545,0.13013636363636363,-13.037363636363636,0.04920909090909091,0.2853636363636364,122.49690909090909,0.09090909090909091
2290,0ZJt4dCoI19u71k37E1nQu,9j3Y7LYl3H8,a written testimony,jay electronica,album,10,2020,5,0.311603,0.4175,0.6548,0.01001769,0.2743,-8.0548,0.23174,0.48233,108.1045,0.8
2291,5I9K0u8r52jp4Y2bF8mOaz,G7s5snuMMJA,"song machine, season one: strange timez",gorillaz,album,17,2020,8,0.3003294117647059,0.647,0.7048235294117647,0.08852218,0.22160588235294118,-7.947176470588236,0.08137058823529411,0.6678823529411765,115.51870588235295,0.4117647058823529
2292,6q8AAimjVfKuv9PrI5xto9,NPl4pTbjxwY,tattletales,6ix9ine,album,15,2020,3,0.099146,0.7483333333333333,0.6575333333333333,0.004360866666666667,0.15697333333333333,-6.5006,0.17291333333333334,0.48106666666666664,119.02846666666666,1
2293,64nbgEEIcY4g1ElVLONJ0w,53LfL3gPGSc,man on the moon iii: the chosen,kid cudi,album,18,2020,7,0.4227777777777778,0.5848333333333333,0.6311666666666667,0.12202099666666666,0.30791666666666667,-8.070555555555556,0.11043333333333333,0.28959444444444443,143.59155555555554,0.8333333333333334
2294,600ClrWRsAr7jZ0qjaBLHz,vMxNmFZ2ijY,3.15.20,childish gambino,album,12,2020,4,0.29875,0.5979166666666667,0.5128,0.11448974166666666,0.2583,-11.185166666666667,0.12636666666666665,0.3481416666666667,126.78616666666667,0.16666666666666666
2295,2xkZV2Hl1Omi8rk2D7t5lN,TXWQ_pl76Y0,the new abnormal,the strokes,album,9,2020,8,0.2023888888888889,0.5071111111111111,0.6631111111111111,0.061374677777777775,0.1456111111111111,-4.919111111111111,0.0404,0.34097777777777777,127.80744444444444,0
2296,6cx4GVNs03Pu4ZczRnWiLd,gZ_FvwAqYSw,rtj4,run the jewels,album,11,2020,8,0.08994272727272727,0.6569090909090909,0.7264545454545455,3.185363636363636e-5,0.21585454545454547,-7.052909090909091,0.2768181818181818,0.3889,114.33454545454545,1
2297,7e7t0MCrNDcJZsPwUKjmOc,uNTIp7Tlc6w,"shoot for the stars, aim for the moon",pop smoke,album,19,2020,6,0.21625526315789473,0.7038421052631579,0.6371052631578947,9.511578947368421e-5,0.1801263157894737,-6.664789473684211,0.23365789473684212,0.488421052631579,125.30747368421052,1
2298,1Qht64MPvWTWa0aMsqxegB,LFsPY8NhCSw,rough and rowdy ways,bob dylan,album,10,2020,5,0.7293000000000001,0.5402,0.22666,1.87672e-4,0.11127999999999999,-17.7624,0.10382000000000001,0.32406,115.5763,0
2299,1HmWQo43Gt8BR2dylfv3o4,cKr7-euUE1E,ugly is beautiful,oliver tree,album,14,2020,7,0.03734114285714286,0.5543571428571429,0.7142142857142857,3.7383642857142857e-4,0.2890285714285714,-6.1685,0.06341428571428571,0.4992857142857143,138.93007142857144,0.7142857142857143
2300,6OQ9gBfg5EXeNAEwGSs6jK,o-8BK4XJmzg,dark lane demo tapes,drake,mixtape,14,2020,3,0.31577571428571427,0.6882857142857143,0.5955714285714285,1.6028571428571428e-6,0.25495,-6.3025714285714285,0.21925714285714284,0.48240714285714287,114.23992857142858,1
2301,0BBvGqilS1ad2YibMoE2k2,mCbOMM2ChT8,dissimulation,ksi,album,12,2020,4,0.13978466666666667,0.6244166666666666,0.6728333333333334,2.5415833333333335e-5,0.19580833333333333,-6.352,0.16748333333333332,0.41841666666666666,134.0445,0.8333333333333334
2302,38grabLpTHYySHEyG0TyUN,-qXUyXqL8wk,333,bladee,album,16,2020,6,0.58856875,0.6471875,0.43743750000000003,0.04672928312499999,0.108875,-9.461875,0.07125625000000001,0.4353125,131.878125,0
2303,2soUHLxuGGYQCsGrt82HuB,cTUxGqQBPFM,man alive!,king krule,album,14,2020,8,0.5642714285714285,0.43557142857142855,0.40650000000000003,0.4917571428571429,0.2261142857142857,-11.835714285714285,0.056292857142857144,0.12272142857142858,114.41221428571428,0.07142857142857142
2304,4hl7ryP7L1SvblrcPRAkpQ,yTWc9cdON44,spirituality and distortion,igorrr,album,14,2020,5,0.011552071428571429,0.488,0.8657142857142857,0.3443784285714286,0.22233571428571428,-4.712,0.10399285714285715,0.27517857142857144,140.06221428571428,0
2305,7J3XAN9vV4smAoiz1TQwHB,1PYyjFW5opc,miles,blu & exile,album,20,2020,9,0.1858455,0.5244,0.6864,6.38735e-5,0.33775,-8.6675,0.33605,0.53585,114.51599999999999,1
2306,0WryIdPBSezBZ7K9G0OHhl,nyy8_TisAlE,no dream,jeff rosenstock,album,13,2020,8,0.015900715384615384,0.43984615384615383,0.8763076923076923,3.653846153846154e-7,0.29967692307692306,-4.864076923076923,0.07877692307692308,0.5703846153846154,139.96123076923078,0
2307,5SAhBlk4YQyyEFzoDrvRfP,l-CR-77ElnU,weight of the world,mike,album,16,2020,4,0.3647683125,0.4323125,0.7016249999999999,0.071481944375,0.3521125,-10.0659375,0.3499375,0.5508125,112.7566875,1
2308,1TG1jA82COlOCK63DjmiT3,fZnUu_QMTN4,a hero's death,fontaines d.c.,album,11,2020,4,0.19373585272727273,0.41763636363636364,0.7228181818181818,0.05118905545454546,0.1385909090909091,-7.365,0.058199999999999995,0.2979090909090909,133.52263636363637,0
2309,0fO1KemWL2uCCQmM22iKlj,XGTBxV-RLwI,fetch the bolt cutters,fiona apple,album,13,2020,7,0.47092307692307694,0.5317692307692308,0.5707692307692308,0.0033253615384615386,0.17059230769230768,-8.736153846153845,0.19903846153846155,0.5169230769230769,125.94746153846154,0.07692307692307693
2310,0sOeI7pbAmIc8aDFyvkBUW,R6iiCICEefQ,starting over,chris stapleton,album,14,2020,8,0.2908428571428571,0.5789285714285715,0.5331428571428571,0.06157035714285714,0.12999285714285713,-8.558214285714286,0.03976428571428572,0.4507857142857143,125.58321428571429,0
2311,6CM5qhYBvpgYNek5kYwuOJ,bC57B3zsv3k,king's disease,nas,album,15,2021,7,0.16277333333333333,0.5808666666666666,0.8181333333333334,2.3408e-5,0.25478,-4.857666666666667,0.3274,0.5103333333333333,116.01026666666667,1
2312,6nfJMRoIjyRwk3ZTHNm0PY,fsTud32GJrg,pray for paris,westside gunn,album,12,2020,6,0.4663333333333333,0.4926666666666667,0.6789166666666666,2.5228749999999997e-4,0.3752666666666667,-6.767916666666666,0.3263916666666667,0.5604166666666667,103.8055,1
2313,71O60S5gIJSIAhdnrDIh3N,jv9F5ZHUH6k,the album,blackpink,album,8,2020,6,0.0506,0.697125,0.636875,5.7075e-5,0.08115,-5.931875,0.12356249999999999,0.53725,137.88775,0
2314,4pk3IXbfaU0cK7oHuEdbEJ,hyJN7A4B8F0,disco4 :: part i,health,album,12,2022,6,0.05566767500000001,0.55225,0.7568333333333334,0.5045275,0.30343333333333333,-7.035833333333334,0.04634166666666666,0.24509999999999998,115.24141666666667,0
2315,6fA79mAHNeBhaUnuWBADwc,9kION3co4ns,lament,touché amoré,album,11,2020,6,0.005173018181818182,0.32881818181818184,0.8198181818181818,0.07745225454545454,0.15463636363636363,-8.386454545454546,0.11599999999999999,0.2985,121.75390909090909,0
2316,3stadz88XVpHcXnVYMHc4J,SyWmV_oD2us,sawayama,rina sawayama,album,13,2020,8,0.10510466923076923,0.5283076923076923,0.828,3.130207692307692e-4,0.2240769230769231,-3.3816153846153845,0.0978923076923077,0.4276153846153846,106.01346153846154,0.38461538461538464
2317,5kpHI7Y7YVy4DlR4NUwKQ5,1hy6OiHZWrQ,west of eden,hmltd,album,15,2020,8,0.16952666666666666,0.5668666666666666,0.5987333333333333,0.17354900133333334,0.2049,-8.233266666666667,0.06369333333333334,0.2817,121.21626666666667,0.2
2318,2Hao6BBoElsB9A3JFeSo9n,Hbi2rTyz42U,u-void synthesizer,machine girl,album,11,2020,5,0.0017687727272727273,0.4083636363636364,0.9309090909090909,0.1304138181818182,0.35405454545454546,-5.549,0.12691818181818182,0.32614545454545457,136.0021818181818,1
2319,6OQ9gBfg5EXeNAEwGSs6jK,o-8BK4XJmzg,dark lane demo tapes,drake,mixtape,14,2020,3,0.31577571428571427,0.6882857142857143,0.5955714285714285,1.6028571428571428e-6,0.25495,-6.3025714285714285,0.21925714285714284,0.48240714285714287,114.23992857142858,1
2320,52u4anZbHd6UInnmHRFzba,ous6t-Mu-3Q,please excuse me for being antisocial,roddy ricch,album,16,2019,7,0.203775,0.7915625,0.5649375,0,0.247625,-8.4754375,0.274025,0.4324375,118.109125,1
2321,5o5xRlwkhpipPC0jGi2Sm2,z_4PLzU3RiE,grime mc,jme,album,18,2020,7,0.16472683333333332,0.7384444444444445,0.7463333333333333,2.9126e-4,0.16617222222222222,-6.503277777777778,0.25561666666666666,0.5937777777777777,141.76455555555555,1
2322,2Hao6BBoElsB9A3JFeSo9n,Hbi2rTyz42U,u-void synthesizer,machine girl,album,11,2020,5,0.0017687727272727273,0.4083636363636364,0.9309090909090909,0.1304138181818182,0.35405454545454546,-5.549,0.12691818181818182,0.32614545454545457,136.0021818181818,1
2323,58pds9mGrPGQo7jX55wGi8,f0R4T8xaS04,lamentations,william basinski,album,12,2020,7,0.845,0.21325,0.26393333333333335,0.8109166666666667,0.11565,-24.388583333333333,0.06091666666666667,0.15414166666666668,112.20208333333333,0
2324,1W0SccGphtGQNYqaqQ5nhA,KK29Ry8Zx2I,windswept adan,ichiko aoba,album,14,2020,9,0.9577142857142857,0.3507142857142857,0.16649285714285714,0.5922314285714285,0.14770714285714284,-21.028642857142856,0.043192857142857144,0.13419285714285714,97.53471428571429,0
2325,5WpDQt6EbpzXbqo9g9P0L6,FauXaf-aX-M,róisín machine,róisín murphy,album,10,2020,5,0.0822292,0.6423,0.7131,0.14023779,0.24182,-6.8621,0.05708,0.4613,110.6477,0
2326,6VUfvSPnjROkSvVirKQ5fX,yC62_qaVX8E,"pink, black, and orange in the corners.",lobsterfight,album,8,2020,7,0.532875,0.273125,0.698125,0.2537942875,0.232725,-6.837625,0.047075,0.297975,98.364875,0
2327,47zMF6LrXQ8odi6Xv1unC0,B6qB-S2bwj4,smile,katy perry,album,12,2020,4,0.13413666666666665,0.6665,0.6735833333333333,1.9741666666666667e-6,0.15539166666666668,-5.89875,0.08125,0.5201666666666667,119.23316666666666,0.16666666666666666
2328,1iYsYnkc0Bccy66X4GQ2tm,nwJ88RCBcfE,græ,moses sumney,album,20,2020,7,0.7679,0.3709,0.42405,0.200980675,0.18396,-10.61495,0.06922,0.29545,120.1604,0
2329,7Dl44V6YlpZ7apC87YAWnC,7aA6NOJtjew,suddenly,caribou,album,12,2020,7,0.5568,0.59575,0.499175,0.417285,0.13148333333333334,-12.764083333333334,0.046858333333333335,0.44116666666666665,112.86408333333333,0
2330,3y4AaloFccKNLQcZNS9L8c,S5JcFNvl3kE,heavy is the head,stormzy,album,16,2019,8,0.29491125,0.6469375,0.6053125,7.716125e-5,0.14983125,-6.1989375,0.28105,0.33801875,115.62875,0.75
2331,3stadz88XVpHcXnVYMHc4J,SyWmV_oD2us,sawayama,rina sawayama,album,13,2020,8,0.10510466923076923,0.5283076923076923,0.828,3.130207692307692e-4,0.2240769230769231,-3.3816153846153845,0.0978923076923077,0.4276153846153846,106.01346153846154,0.38461538461538464
2332,389zGArsMlwuPorS4Cw7IX,ArYDzjzA0GQ,virgo world,lil tecca,album,19,2020,3,0.1119668947368421,0.6666842105263158,0.5798947368421052,1.6052631578947368e-6,0.13996315789473684,-8.779631578947368,0.1986,0.4776105263157895,109.70247368421053,0.9473684210526315
2333,4LgpVx8efQT7SRXGRq5Tze,t9vCCWuoF0k,i disagree,poppy,album,10,2020,8,0.149029,0.4142,0.7669,0.01312015,0.15904000000000001,-5.7464,0.11936,0.21681,123.0482,0
2334,31qVWUdRrlb8thMvts0yYL,RjA1VNiEhPU,the slow rush,tame impala,album,12,2020,6,0.05178916666666667,0.5703333333333334,0.73375,0.1202691075,0.26924166666666666,-5.40425,0.04455,0.5033,128.05883333333333,0
2335,7EBIA9cqbuqkyWfp3UCitD,vii2ZzwUhzI,disco,kylie minogue,album,16,2020,6,0.0270025,0.6759999999999999,0.8406875,0.015083602500000001,0.1592125,-4.838125,0.0728,0.658625,118.7566875,0
2336,16l3FJwjZooUHbU37sdeeI,Xr6nQ4G6Ap4,protean threat,osees (oh sees),album,13,2020,6,0.04432844538461538,0.5172307692307693,0.8288461538461538,0.4988230769230769,0.23423846153846153,-9.105692307692308,0.048769230769230766,0.7441538461538462,134.2336923076923,0.15384615384615385
2337,4pk3IXbfaU0cK7oHuEdbEJ,hyJN7A4B8F0,disco4 :: part i,health,album,12,2022,6,0.05566767500000001,0.55225,0.7568333333333334,0.5045275,0.30343333333333333,-7.035833333333334,0.04634166666666666,0.24509999999999998,115.24141666666667,0
2338,6H6MZ54B5FLBLXXxWGEl7y,x0GzWxPJQUs,miss colombia,lido pimienta,album,11,2020,8,0.6388909090909091,0.4960909090909091,0.3401727272727273,0.0444865,0.19803636363636362,-10.804181818181819,0.1557090909090909,0.419,122.62363636363636,0
2339,6a8GwYiEMrXgMvZBvuBXrt,8M42PpvvHSY,limbo,aminé,album,14,2020,7,0.2747357142857143,0.6189285714285714,0.678,1.907407142857143e-4,0.20864285714285713,-5.815928571428572,0.21740714285714285,0.5892857142857143,123.17257142857143,1
2340,5wnCTZtzIZxasRSHzI1JeW,RlRvesjS9rE,heaven to a tortured mind,yves tumor,album,12,2020,7,0.05578175,0.5925833333333334,0.6909166666666666,0.21811156666666667,0.22526666666666667,-8.060333333333334,0.052533333333333335,0.4925833333333333,123.31433333333334,0
2341,1zcfHeYC0sEQs3D3fCAr4m,QE5vDJx6Hgg,be up a hello,squarepusher,album,9,2020,7,0.21990708888888888,0.41955555555555557,0.7531777777777777,0.7046022222222222,0.1468,-10.947333333333333,0.1409111111111111,0.31564444444444445,138.94222222222223,0
2342,2IzUZlhtBvPQYs74KeG6fb,OMGDFW6TXIM,mordechai,khruangbin,album,10,2020,3,0.097553,0.6253,0.4367,0.7533,0.20768,-13.2469,0.04761,0.7824,109.77040000000001,0
2343,4CGnUy9ulCv3Klky5k3uyn,HaKthjg4zYQ,self-titled,jackboys & travis scott,album,1,2020,5,0.566,0.734,0.568,0.0299,0.109,-7.731,0.281,0.426,82.511,1
2344,4uR6L8Gq7xozMSBpuxIQUp,p_Db3vDJuWU,cenizas,nicolas jaar,album,13,2020,8,0.5680461538461539,0.33119230769230773,0.24040076923076922,0.7912307692307692,0.09783846153846154,-19.928,0.06386153846153846,0.15094615384615384,114.29007692307692,0
2345,17SLjgzWYYPzxSggG8BRw5,0a4UlkvlJgs,likewise,frances quinlan,album,9,2020,6,0.7082222222222222,0.6496666666666666,0.4037777777777778,1.6846666666666666e-5,0.21453333333333333,-7.86,0.0407,0.435,124.31411111111112,0
2346,75vFTgDgdfVhbniLoyCNKh,Sv78vDGcoFU,2017–2019,against all logic,album,9,2020,8,0.3595067777777778,0.6632222222222223,0.706,0.6005055555555555,0.2879888888888889,-7.284777777777778,0.08244444444444445,0.26156666666666667,129.0681111111111,0.1111111111111111
2347,5BRhg6NSEZOj0BR6Iz56fR,yWuOJ4Uusys,plastic hearts,miley cyrus,album,15,2020,6,0.049267399999999996,0.6126666666666667,0.7132000000000001,0.0043509506666666664,0.15792666666666666,-5.3808,0.05453333333333333,0.39966666666666667,123.60986666666666,0.13333333333333333
2348,4ZsKcq417wTfTHtYzP7Sbf,yTOaO2T2lPA,all thoughts fly,anna von hausswolff,album,7,2020,7,0.5352,0.11365714285714285,0.2238,0.8912857142857142,0.2357857142857143,-14.643285714285714,0.0443,0.058742857142857145,97.60771428571428,0
2349,2EadUtQ3hpx3Xt0HKAfOF9,CH0ix7D-vr0,toxic boogaloo,city morgue,ep,10,2020,5,0.030482699999999998,0.5688,0.8468,0.00288768,0.3253,-5.9055,0.2209,0.4563,141.8415,1
2350,2L13Kv0sx6GPAHo7QTZLAy,9VpiXVgQ5gk,spilligion,spillage village,album,12,2020,5,0.185375,0.59975,0.6208333333333333,4.780191666666667e-4,0.1749,-6.804583333333333,0.244925,0.4354166666666667,127.60674999999999,1
2351,4bNPOFOzxGhF5jhfIK6lit,LqBsfpdHXX0,high off life,future,album,21,2020,3,0.11076175238095239,0.8265238095238095,0.5691904761904761,1.0991904761904762e-4,0.14750476190476192,-7.650952380952381,0.2827047619047619,0.3945714285714286,126.70390476190477,1
2352,0ubXthGSkZfe30Nuj91lcu,ddy8WPKFDb4,song for our daughter,laura marling,album,10,2020,9,0.67367,0.46590000000000004,0.26479,9.01383e-4,0.12257,-13.5992,0.03556,0.3412,103.9068,0
2353,4O3czfYeYKrTEafl9wyf5o,24EwvWeTdH4,shrines,armand hammer,album,14,2020,7,0.2895214285714286,0.4873571428571429,0.6375,3.8703571428571427e-4,0.3202857142857143,-8.853428571428571,0.38121428571428573,0.38957142857142857,120.27742857142857,1
2354,4HZ195qaMlhiKebUtF36ni,e7p-ucdI5_I,high road,kesha,album,16,2020,7,0.234450625,0.6515625,0.5419375,3.0152e-4,0.12215625,-6.5936875,0.09470625,0.5055000000000001,122.7795625,1
